===============================================================================
= Module: TrackingMount   |   Example: PredictorMountSLR
===============================================================================
= Intputs:
-------------------------------------------------------------------------------
= File:        41240_cpf_240128_02801.hts
= Object:      jason3
= Avoid Sun:   true
= Avoid angle: 15
= Delta:       500
= Min el:      10
===============================================================================
= Outputs:
-------------------------------------------------------------------------------
= Trim at start: true
= Trim at end:   true
= Sun collision: true
= Sun at start:  false
= Sun at end:    false
= Sun deviation: true
= El deviation:  false
===============================================================================
mjd;sod;pass_az;pass_el;track_az;track_el;sun_az;sun_el
60340.488148;328.3035;12.3440;328.3035;12.3440;163.9539;34.5338
60340.488154;328.2986;12.3806;328.2986;12.3806;163.9563;34.5342
60340.488160;328.2937;12.4173;328.2937;12.4173;163.9586;34.5347
60340.488166;328.2888;12.4540;328.2888;12.4540;163.9610;34.5351
60340.488171;328.2839;12.4907;328.2839;12.4907;163.9633;34.5356
60340.488177;328.2789;12.5274;328.2789;12.5274;163.9657;34.5361
60340.488183;328.2739;12.5643;328.2739;12.5643;163.9680;34.5365
60340.488189;328.2689;12.6011;328.2689;12.6011;163.9704;34.5370
60340.488194;328.2639;12.6380;328.2639;12.6380;163.9727;34.5375
60340.488200;328.2589;12.6749;328.2589;12.6749;163.9751;34.5379
60340.488206;328.2539;12.7119;328.2539;12.7119;163.9774;34.5384
60340.488212;328.2489;12.7489;328.2489;12.7489;163.9797;34.5389
60340.488218;328.2438;12.7860;328.2438;12.7860;163.9821;34.5393
60340.488223;328.2387;12.8231;328.2387;12.8231;163.9844;34.5398
60340.488229;328.2336;12.8602;328.2336;12.8602;163.9868;34.5403
60340.488235;328.2285;12.8974;328.2285;12.8974;163.9891;34.5407
60340.488241;328.2234;12.9346;328.2234;12.9346;163.9915;34.5412
60340.488247;328.2183;12.9719;328.2183;12.9719;163.9938;34.5416
60340.488252;328.2132;13.0092;328.2132;13.0092;163.9962;34.5421
60340.488258;328.2080;13.0465;328.2080;13.0465;163.9985;34.5426
60340.488264;328.2028;13.0839;328.2028;13.0839;164.0009;34.5430
60340.488270;328.1976;13.1214;328.1976;13.1214;164.0032;34.5435
60340.488275;328.1924;13.1589;328.1924;13.1589;164.0056;34.5440
60340.488281;328.1872;13.1964;328.1872;13.1964;164.0079;34.5444
60340.488287;328.1820;13.2340;328.1820;13.2340;164.0102;34.5449
60340.488293;328.1768;13.2716;328.1768;13.2716;164.0126;34.5454
60340.488299;328.1715;13.3092;328.1715;13.3092;164.0149;34.5458
60340.488304;328.1662;13.3469;328.1662;13.3469;164.0173;34.5463
60340.488310;328.1609;13.3847;328.1609;13.3847;164.0196;34.5467
60340.488316;328.1556;13.4225;328.1556;13.4225;164.0220;34.5472
60340.488322;328.1503;13.4603;328.1503;13.4603;164.0243;34.5477
60340.488328;328.1450;13.4982;328.1450;13.4982;164.0267;34.5481
60340.488333;328.1396;13.5361;328.1396;13.5361;164.0290;34.5486
60340.488339;328.1343;13.5741;328.1343;13.5741;164.0314;34.5491
60340.488345;328.1289;13.6121;328.1289;13.6121;164.0337;34.5495
60340.488351;328.1235;13.6501;328.1235;13.6501;164.0361;34.5500
60340.488356;328.1181;13.6882;328.1181;13.6882;164.0384;34.5504
60340.488362;328.1126;13.7264;328.1126;13.7264;164.0408;34.5509
60340.488368;328.1072;13.7645;328.1072;13.7645;164.0431;34.5514
60340.488374;328.1017;13.8028;328.1017;13.8028;164.0454;34.5518
60340.488380;328.0963;13.8411;328.0963;13.8411;164.0478;34.5523
60340.488385;328.0908;13.8794;328.0908;13.8794;164.0501;34.5528
60340.488391;328.0853;13.9177;328.0853;13.9177;164.0525;34.5532
60340.488397;328.0798;13.9562;328.0798;13.9562;164.0548;34.5537
60340.488403;328.0742;13.9946;328.0742;13.9946;164.0572;34.5541
60340.488409;328.0687;14.0331;328.0687;14.0331;164.0595;34.5546
60340.488414;328.0631;14.0717;328.0631;14.0717;164.0619;34.5551
60340.488420;328.0575;14.1103;328.0575;14.1103;164.0642;34.5555
60340.488426;328.0519;14.1489;328.0519;14.1489;164.0666;34.5560
60340.488432;328.0463;14.1876;328.0463;14.1876;164.0689;34.5564
60340.488437;328.0407;14.2263;328.0407;14.2263;164.0713;34.5569
60340.488443;328.0350;14.2651;328.0350;14.2651;164.0736;34.5574
60340.488449;328.0294;14.3040;328.0294;14.3040;164.0760;34.5578
60340.488455;328.0237;14.3428;328.0237;14.3428;164.0783;34.5583
60340.488461;328.0180;14.3818;328.0180;14.3818;164.0806;34.5587
60340.488466;328.0123;14.4207;328.0123;14.4207;164.0830;34.5592
60340.488472;328.0065;14.4597;328.0065;14.4597;164.0853;34.5597
60340.488478;328.0008;14.4988;328.0008;14.4988;164.0877;34.5601
60340.488484;327.9950;14.5379;327.9950;14.5379;164.0900;34.5606
60340.488490;327.9892;14.5771;327.9892;14.5771;164.0924;34.5611
60340.488495;327.9834;14.6163;327.9834;14.6163;164.0947;34.5615
60340.488501;327.9776;14.6555;327.9776;14.6555;164.0971;34.5620
60340.488507;327.9718;14.6948;327.9718;14.6948;164.0994;34.5624
60340.488513;327.9660;14.7342;327.9660;14.7342;164.1018;34.5629
60340.488519;327.9601;14.7736;327.9601;14.7736;164.1041;34.5634
60340.488524;327.9542;14.8130;327.9542;14.8130;164.1065;34.5638
60340.488530;327.9483;14.8525;327.9483;14.8525;164.1088;34.5643
60340.488536;327.9424;14.8920;327.9424;14.8920;164.1112;34.5647
60340.488542;327.9365;14.9316;327.9365;14.9316;164.1135;34.5652
60340.488547;327.9305;14.9713;327.9305;14.9713;164.1159;34.5657
60340.488553;327.9246;15.0110;327.9246;15.0110;164.1182;34.5661
60340.488559;327.9186;15.0507;327.9186;15.0507;164.1206;34.5666
60340.488565;327.9126;15.0905;327.9126;15.0905;164.1229;34.5670
60340.488571;327.9066;15.1303;327.9066;15.1303;164.1253;34.5675
60340.488576;327.9005;15.1702;327.9005;15.1702;164.1276;34.5680
60340.488582;327.8945;15.2101;327.8945;15.2101;164.1299;34.5684
60340.488588;327.8884;15.2501;327.8884;15.2501;164.1323;34.5689
60340.488594;327.8823;15.2901;327.8823;15.2901;164.1346;34.5693
60340.488600;327.8762;15.3302;327.8762;15.3302;164.1370;34.5698
60340.488605;327.8701;15.3703;327.8701;15.3703;164.1393;34.5703
60340.488611;327.8640;15.4105;327.8640;15.4105;164.1417;34.5707
60340.488617;327.8578;15.4508;327.8578;15.4508;164.1440;34.5712
60340.488623;327.8516;15.4910;327.8516;15.4910;164.1464;34.5716
60340.488628;327.8454;15.5314;327.8454;15.5314;164.1487;34.5721
60340.488634;327.8392;15.5717;327.8392;15.5717;164.1511;34.5726
60340.488640;327.8330;15.6122;327.8330;15.6122;164.1534;34.5730
60340.488646;327.8267;15.6527;327.8267;15.6527;164.1558;34.5735
60340.488652;327.8205;15.6932;327.8205;15.6932;164.1581;34.5739
60340.488657;327.8142;15.7338;327.8142;15.7338;164.1605;34.5744
60340.488663;327.8079;15.7744;327.8079;15.7744;164.1628;34.5748
60340.488669;327.8016;15.8151;327.8016;15.8151;164.1652;34.5753
60340.488675;327.7952;15.8558;327.7952;15.8558;164.1675;34.5758
60340.488681;327.7889;15.8966;327.7889;15.8966;164.1699;34.5762
60340.488686;327.7825;15.9375;327.7825;15.9375;164.1722;34.5767
60340.488692;327.7761;15.9783;327.7761;15.9783;164.1746;34.5771
60340.488698;327.7697;16.0193;327.7697;16.0193;164.1769;34.5776
60340.488704;327.7632;16.0603;327.7632;16.0603;164.1793;34.5781
60340.488709;327.7568;16.1013;327.7568;16.1013;164.1816;34.5785
60340.488715;327.7503;16.1424;327.7503;16.1424;164.1840;34.5790
60340.488721;327.7438;16.1836;327.7438;16.1836;164.1863;34.5794
60340.488727;327.7373;16.2248;327.7373;16.2248;164.1887;34.5799
60340.488733;327.7308;16.2660;327.7308;16.2660;164.1910;34.5803
60340.488738;327.7242;16.3073;327.7242;16.3073;164.1934;34.5808
60340.488744;327.7177;16.3487;327.7177;16.3487;164.1957;34.5813
60340.488750;327.7111;16.3901;327.7111;16.3901;164.1981;34.5817
60340.488756;327.7045;16.4316;327.7045;16.4316;164.2004;34.5822
60340.488762;327.6979;16.4731;327.6979;16.4731;164.2028;34.5826
60340.488767;327.6912;16.5147;327.6912;16.5147;164.2051;34.5831
60340.488773;327.6846;16.5563;327.6846;16.5563;164.2074;34.5836
60340.488779;327.6779;16.5980;327.6779;16.5980;164.2098;34.5840
60340.488785;327.6712;16.6397;327.6712;16.6397;164.2121;34.5845
60340.488791;327.6644;16.6815;327.6644;16.6815;164.2145;34.5849
60340.488796;327.6577;16.7234;327.6577;16.7234;164.2168;34.5854
60340.488802;327.6509;16.7653;327.6509;16.7653;164.2192;34.5858
60340.488808;327.6442;16.8072;327.6442;16.8072;164.2215;34.5863
60340.488814;327.6374;16.8492;327.6374;16.8492;164.2239;34.5868
60340.488819;327.6305;16.8913;327.6305;16.8913;164.2262;34.5872
60340.488825;327.6237;16.9334;327.6237;16.9334;164.2286;34.5877
60340.488831;327.6168;16.9756;327.6168;16.9756;164.2309;34.5881
60340.488837;327.6099;17.0178;327.6099;17.0178;164.2333;34.5886
60340.488843;327.6030;17.0601;327.6030;17.0601;164.2356;34.5890
60340.488848;327.5961;17.1024;327.5961;17.1024;164.2380;34.5895
60340.488854;327.5892;17.1448;327.5892;17.1448;164.2403;34.5899
60340.488860;327.5822;17.1873;327.5822;17.1873;164.2427;34.5904
60340.488866;327.5752;17.2298;327.5752;17.2298;164.2450;34.5909
60340.488872;327.5682;17.2723;327.5682;17.2723;164.2474;34.5913
60340.488877;327.5612;17.3150;327.5612;17.3150;164.2497;34.5918
60340.488883;327.5541;17.3576;327.5541;17.3576;164.2521;34.5922
60340.488889;327.5471;17.4004;327.5471;17.4004;164.2544;34.5927
60340.488895;327.5400;17.4431;327.5400;17.4431;164.2568;34.5931
60340.488900;327.5329;17.4860;327.5329;17.4860;164.2591;34.5936
60340.488906;327.5257;17.5289;327.5257;17.5289;164.2615;34.5941
60340.488912;327.5186;17.5718;327.5186;17.5718;164.2638;34.5945
60340.488918;327.5114;17.6149;327.5114;17.6149;164.2662;34.5950
60340.488924;327.5042;17.6579;327.5042;17.6579;164.2685;34.5954
60340.488929;327.4970;17.7011;327.4970;17.7011;164.2709;34.5959
60340.488935;327.4897;17.7442;327.4897;17.7442;164.2732;34.5963
60340.488941;327.4825;17.7875;327.4825;17.7875;164.2756;34.5968
60340.488947;327.4752;17.8308;327.4752;17.8308;164.2779;34.5972
60340.488953;327.4679;17.8741;327.4679;17.8741;164.2803;34.5977
60340.488958;327.4605;17.9176;327.4605;17.9176;164.2826;34.5982
60340.488964;327.4532;17.9610;327.4532;17.9610;164.2850;34.5986
60340.488970;327.4458;18.0046;327.4458;18.0046;164.2873;34.5991
60340.488976;327.4384;18.0482;327.4384;18.0482;164.2897;34.5995
60340.488981;327.4310;18.0918;327.4310;18.0918;164.2920;34.6000
60340.488987;327.4236;18.1355;327.4236;18.1355;164.2944;34.6004
60340.488993;327.4161;18.1793;327.4161;18.1793;164.2967;34.6009
60340.488999;327.4086;18.2231;327.4086;18.2231;164.2991;34.6013
60340.489005;327.4011;18.2670;327.4011;18.2670;164.3014;34.6018
60340.489010;327.3936;18.3110;327.3936;18.3110;164.3038;34.6023
60340.489016;327.3860;18.3550;327.3860;18.3550;164.3061;34.6027
60340.489022;327.3784;18.3990;327.3784;18.3990;164.3085;34.6032
60340.489028;327.3708;18.4432;327.3708;18.4432;164.3108;34.6036
60340.489034;327.3632;18.4874;327.3632;18.4874;164.3132;34.6041
60340.489039;327.3556;18.5316;327.3556;18.5316;164.3155;34.6045
60340.489045;327.3479;18.5759;327.3479;18.5759;164.3179;34.6050
60340.489051;327.3402;18.6203;327.3402;18.6203;164.3202;34.6054
60340.489057;327.3325;18.6647;327.3325;18.6647;164.3226;34.6059
60340.489062;327.3247;18.7092;327.3247;18.7092;164.3249;34.6063
60340.489068;327.3170;18.7538;327.3170;18.7538;164.3273;34.6068
60340.489074;327.3092;18.7984;327.3092;18.7984;164.3296;34.6073
60340.489080;327.3014;18.8430;327.3014;18.8430;164.3320;34.6077
60340.489086;327.2935;18.8878;327.2935;18.8878;164.3343;34.6082
60340.489091;327.2857;18.9326;327.2857;18.9326;164.3367;34.6086
60340.489097;327.2778;18.9774;327.2778;18.9774;164.3390;34.6091
60340.489103;327.2699;19.0224;327.2699;19.0224;164.3414;34.6095
60340.489109;327.2620;19.0673;327.2620;19.0673;164.3437;34.6100
60340.489115;327.2540;19.1124;327.2540;19.1124;164.3461;34.6104
60340.489120;327.2460;19.1575;327.2460;19.1575;164.3484;34.6109
60340.489126;327.2380;19.2027;327.2380;19.2027;164.3508;34.6113
60340.489132;327.2300;19.2479;327.2300;19.2479;164.3531;34.6118
60340.489138;327.2219;19.2932;327.2219;19.2932;164.3555;34.6122
60340.489144;327.2139;19.3386;327.2139;19.3386;164.3579;34.6127
60340.489149;327.2058;19.3840;327.2058;19.3840;164.3602;34.6131
60340.489155;327.1976;19.4295;327.1976;19.4295;164.3626;34.6136
60340.489161;327.1895;19.4750;327.1895;19.4750;164.3649;34.6141
60340.489167;327.1813;19.5206;327.1813;19.5206;164.3673;34.6145
60340.489172;327.1731;19.5663;327.1731;19.5663;164.3696;34.6150
60340.489178;327.1649;19.6121;327.1649;19.6121;164.3720;34.6154
60340.489184;327.1566;19.6579;327.1566;19.6579;164.3743;34.6159
60340.489190;327.1483;19.7037;327.1483;19.7037;164.3767;34.6163
60340.489196;327.1400;19.7497;327.1400;19.7497;164.3790;34.6168
60340.489201;327.1317;19.7957;327.1317;19.7957;164.3814;34.6172
60340.489207;327.1233;19.8417;327.1233;19.8417;164.3837;34.6177
60340.489213;327.1149;19.8879;327.1149;19.8879;164.3861;34.6181
60340.489219;327.1065;19.9341;327.1065;19.9341;164.3884;34.6186
60340.489225;327.0981;19.9803;327.0981;19.9803;164.3908;34.6190
60340.489230;327.0896;20.0267;327.0896;20.0267;164.3931;34.6195
60340.489236;327.0811;20.0731;327.0811;20.0731;164.3955;34.6199
60340.489242;327.0726;20.1195;327.0726;20.1195;164.3978;34.6204
60340.489248;327.0641;20.1660;327.0641;20.1660;164.4002;34.6208
60340.489253;327.0555;20.2126;327.0555;20.2126;164.4025;34.6213
60340.489259;327.0469;20.2593;327.0469;20.2593;164.4049;34.6217
60340.489265;327.0383;20.3060;327.0383;20.3060;164.4072;34.6222
60340.489271;327.0296;20.3528;327.0296;20.3528;164.4096;34.6227
60340.489277;327.0210;20.3997;327.0210;20.3997;164.4119;34.6231
60340.489282;327.0123;20.4466;327.0123;20.4466;164.4143;34.6236
60340.489288;327.0035;20.4936;327.0035;20.4936;164.4166;34.6240
60340.489294;326.9948;20.5407;326.9948;20.5407;164.4190;34.6245
60340.489300;326.9860;20.5878;326.9860;20.5878;164.4213;34.6249
60340.489306;326.9772;20.6350;326.9772;20.6350;164.4237;34.6254
60340.489311;326.9683;20.6823;326.9683;20.6823;164.4260;34.6258
60340.489317;326.9595;20.7296;326.9595;20.7296;164.4284;34.6263
60340.489323;326.9506;20.7770;326.9506;20.7770;164.4307;34.6267
60340.489329;326.9416;20.8245;326.9416;20.8245;164.4331;34.6272
60340.489334;326.9327;20.8720;326.9327;20.8720;164.4355;34.6276
60340.489340;326.9237;20.9196;326.9237;20.9196;164.4378;34.6281
60340.489346;326.9147;20.9673;326.9147;20.9673;164.4402;34.6285
60340.489352;326.9056;21.0150;326.9056;21.0150;164.4425;34.6290
60340.489358;326.8966;21.0629;326.8966;21.0629;164.4449;34.6294
60340.489363;326.8875;21.1107;326.8875;21.1107;164.4472;34.6299
60340.489369;326.8783;21.1587;326.8783;21.1587;164.4496;34.6303
60340.489375;326.8692;21.2067;326.8692;21.2067;164.4519;34.6308
60340.489381;326.8600;21.2548;326.8600;21.2548;164.4543;34.6312
60340.489387;326.8508;21.3030;326.8508;21.3030;164.4566;34.6317
60340.489392;326.8415;21.3512;326.8415;21.3512;164.4590;34.6321
60340.489398;326.8323;21.3996;326.8323;21.3996;164.4613;34.6326
60340.489404;326.8230;21.4479;326.8230;21.4479;164.4637;34.6330
60340.489410;326.8136;21.4964;326.8136;21.4964;164.4660;34.6335
60340.489416;326.8043;21.5449;326.8043;21.5449;164.4684;34.6339
60340.489421;326.7949;21.5935;326.7949;21.5935;164.4707;34.6344
60340.489427;326.7854;21.6422;326.7854;21.6422;164.4731;34.6348
60340.489433;326.7760;21.6909;326.7760;21.6909;164.4754;34.6353
60340.489439;326.7665;21.7397;326.7665;21.7397;164.4778;34.6357
60340.489444;326.7570;21.7886;326.7570;21.7886;164.4801;34.6362
60340.489450;326.7475;21.8376;326.7475;21.8376;164.4825;34.6366
60340.489456;326.7379;21.8866;326.7379;21.8866;164.4849;34.6371
60340.489462;326.7283;21.9357;326.7283;21.9357;164.4872;34.6375
60340.489468;326.7186;21.9849;326.7186;21.9849;164.4896;34.6380
60340.489473;326.7090;22.0341;326.7090;22.0341;164.4919;34.6384
60340.489479;326.6993;22.0835;326.6993;22.0835;164.4943;34.6389
60340.489485;326.6895;22.1329;326.6895;22.1329;164.4966;34.6393
60340.489491;326.6798;22.1823;326.6798;22.1823;164.4990;34.6398
60340.489497;326.6700;22.2319;326.6700;22.2319;164.5013;34.6402
60340.489502;326.6601;22.2815;326.6601;22.2815;164.5037;34.6407
60340.489508;326.6503;22.3312;326.6503;22.3312;164.5060;34.6411
60340.489514;326.6404;22.3810;326.6404;22.3810;164.5084;34.6416
60340.489520;326.6305;22.4308;326.6305;22.4308;164.5107;34.6420
60340.489525;326.6205;22.4807;326.6205;22.4807;164.5131;34.6425
60340.489531;326.6105;22.5307;326.6105;22.5307;164.5154;34.6429
60340.489537;326.6005;22.5808;326.6005;22.5808;164.5178;34.6434
60340.489543;326.5904;22.6309;326.5904;22.6309;164.5201;34.6438
60340.489549;326.5804;22.6811;326.5804;22.6811;164.5225;34.6443
60340.489554;326.5702;22.7314;326.5702;22.7314;164.5249;34.6447
60340.489560;326.5601;22.7818;326.5601;22.7818;164.5272;34.6452
60340.489566;326.5499;22.8323;326.5499;22.8323;164.5296;34.6456
60340.489572;326.5397;22.8828;326.5397;22.8828;164.5319;34.6461
60340.489578;326.5294;22.9334;326.5294;22.9334;164.5343;34.6465
60340.489583;326.5191;22.9841;326.5191;22.9841;164.5366;34.6470
60340.489589;326.5088;23.0348;326.5088;23.0348;164.5390;34.6474
60340.489595;326.4985;23.0857;326.4985;23.0857;164.5413;34.6478
60340.489601;326.4881;23.1366;326.4881;23.1366;164.5437;34.6483
60340.489606;326.4776;23.1876;326.4776;23.1876;164.5460;34.6487
60340.489612;326.4672;23.2386;326.4672;23.2386;164.5484;34.6492
60340.489618;326.4567;23.2898;326.4567;23.2898;164.5507;34.6496
60340.489624;326.4462;23.3410;326.4462;23.3410;164.5531;34.6501
60340.489630;326.4356;23.3923;326.4356;23.3923;164.5555;34.6505
60340.489635;326.4250;23.4437;326.4250;23.4437;164.5578;34.6510
60340.489641;326.4144;23.4952;326.4144;23.4952;164.5602;34.6514
60340.489647;326.4037;23.5467;326.4037;23.5467;164.5625;34.6519
60340.489653;326.3930;23.5983;326.3930;23.5983;164.5649;34.6523
60340.489659;326.3823;23.6500;326.3823;23.6500;164.5672;34.6528
60340.489664;326.3715;23.7018;326.3715;23.7018;164.5696;34.6532
60340.489670;326.3607;23.7537;326.3607;23.7537;164.5719;34.6537
60340.489676;326.3498;23.8056;326.3498;23.8056;164.5743;34.6541
60340.489682;326.3389;23.8577;326.3389;23.8577;164.5766;34.6546
60340.489687;326.3280;23.9098;326.3280;23.9098;164.5790;34.6550
60340.489693;326.3171;23.9619;326.3171;23.9619;164.5813;34.6555
60340.489699;326.3061;24.0142;326.3061;24.0142;164.5837;34.6559
60340.489705;326.2950;24.0666;326.2950;24.0666;164.5861;34.6564
60340.489711;326.2840;24.1190;326.2840;24.1190;164.5884;34.6568
60340.489716;326.2728;24.1715;326.2728;24.1715;164.5908;34.6572
60340.489722;326.2617;24.2241;326.2617;24.2241;164.5931;34.6577
60340.489728;326.2505;24.2768;326.2505;24.2768;164.5955;34.6581
60340.489734;326.2393;24.3295;326.2393;24.3295;164.5978;34.6586
60340.489740;326.2280;24.3824;326.2280;24.3824;164.6002;34.6590
60340.489745;326.2167;24.4353;326.2167;24.4353;164.6025;34.6595
60340.489751;326.2054;24.4883;326.2054;24.4883;164.6049;34.6599
60340.489757;326.1940;24.5414;326.1940;24.5414;164.6072;34.6604
60340.489763;326.1826;24.5946;326.1826;24.5946;164.6096;34.6608
60340.489769;326.1712;24.6478;326.1712;24.6478;164.6119;34.6613
60340.489774;326.1597;24.7012;326.1597;24.7012;164.6143;34.6617
60340.489780;326.1482;24.7546;326.1482;24.7546;164.6167;34.6622
60340.489786;326.1366;24.8081;326.1366;24.8081;164.6190;34.6626
60340.489792;326.1250;24.8617;326.1250;24.8617;164.6214;34.6630
60340.489797;326.1133;24.9154;326.1133;24.9154;164.6237;34.6635
60340.489803;326.1016;24.9692;326.1016;24.9692;164.6261;34.6639
60340.489809;326.0899;25.0230;326.0899;25.0230;164.6284;34.6644
60340.489815;326.0781;25.0769;326.0781;25.0769;164.6308;34.6648
60340.489821;326.0663;25.1310;326.0663;25.1310;164.6331;34.6653
60340.489826;326.0545;25.1851;326.0545;25.1851;164.6355;34.6657
60340.489832;326.0426;25.2393;326.0426;25.2393;164.6378;34.6662
60340.489838;326.0307;25.2936;326.0307;25.2936;164.6402;34.6666
60340.489844;326.0187;25.3479;326.0187;25.3479;164.6426;34.6671
60340.489850;326.0067;25.4024;326.0067;25.4024;164.6449;34.6675
60340.489855;325.9946;25.4569;325.9946;25.4569;164.6473;34.6679
60340.489861;325.9825;25.5116;325.9825;25.5116;164.6496;34.6684
60340.489867;325.9704;25.5663;325.9704;25.5663;164.6520;34.6688
60340.489873;325.9582;25.6211;325.9582;25.6211;164.6543;34.6693
60340.489878;325.9460;25.6760;325.9460;25.6760;164.6567;34.6697
60340.489884;325.9337;25.7310;325.9337;25.7310;164.6590;34.6702
60340.489890;325.9214;25.7860;325.9214;25.7860;164.6614;34.6706
60340.489896;325.9090;25.8412;325.9090;25.8412;164.6638;34.6711
60340.489902;325.8967;25.8964;325.8967;25.8964;164.6661;34.6715
60340.489907;325.8842;25.9518;325.8842;25.9518;164.6685;34.6719
60340.489913;325.8717;26.0072;325.8717;26.0072;164.6708;34.6724
60340.489919;325.8592;26.0627;325.8592;26.0627;164.6732;34.6728
60340.489925;325.8466;26.1183;325.8466;26.1183;164.6755;34.6733
